,visitor_id,visitor_location,marketing_channel,gender,product_views_Mon,product_views_Tue,product_views_Wed,product_views_Thu,product_views_Fri,avg_rating_Mon,avg_rating_Tue,avg_rating_Wed,avg_rating_Thu,avg_rating_Fri,avg_price_Mon,avg_price_Tue,avg_price_Wed,avg_price_Thu,avg_price_Fri,time_on_site_Mon,time_on_site_Tue,time_on_site_Wed,time_on_site_Thu,time_on_site_Fri,pages_visited_Mon,pages_visited_Tue,pages_visited_Wed,pages_visited_Thu,pages_visited_Fri,converted_Fri
653,654,Europe,youtube,F,3,5,2,6,0,4.33,2.48,2.36,1.54,1.68,46.46,48.01,68.89,61.24,52.35,23,36,28,53,51,5,1,2,2,7,0
654,655,Asia,instagram,M,0,1,2,0,8,1.43,4.63,4.99,2.36,4.13,49.08,77.21,79.33,63.66,96.63,26,25,45,53,48,6,7,6,1,3,0
655,656,North America,organic,F,2,1,3,-1,2,4.09,1.09,4.22,2.84,2.98,87.28,35.97,95.54,72.96,88.35,50,31,49,51,25,2,4,2,1,7,1
656,657,Asia,youtube,F,1,2,0,1,3,2.08,1.07,1.3,2.69,4.24,86.25,42.51,20.34,77.81,96.36,52,55,53,25,45,5,3,7,3,6,0
657,658,North America,organic,F,1,1,0,3,0,1.03,1.8,3.6,1.06,2.5,98.11,64.01,70.61,28.29,34.24,35,24,39,59,37,2,3,2,3,4,0
658,659,Asia,youtube,F,3,1,0,7,0,4.89,2.2,4.37,3.66,3.77,92.45,43.23,93.8,49.8,58.32,52,46,48,50,26,4,4,5,4,4,0
659,660,Europe,facebook,F,3,1,2,1,3,3.65,1.29,1.14,3.2,2.74,78.83,89.63,56.32,37.87,45.89,58,58,55,32,37,1,1,2,1,4,1
660,661,South America,organic,F,4,3,0,0,0,4.44,4.21,3.74,3.14,3.4,61.67,26.65,77.06,88.93,53.17,56,52,26,57,43,6,7,5,3,7,0
661,662,North America,youtube,F,3,0,2,2,1,1.61,4.5,1.16,3.47,2.32,21.04,68.8,71.71,38.95,60.73,47,20,48,29,44,5,1,6,4,7,1
662,663,South America,youtube,F,4,5,0,0,0,2.05,2.73,3.38,4.8,1.18,21.45,43.32,29.08,63.17,50.98,33,45,39,54,36,6,4,3,5,1,0
663,664,Asia,instagram,F,3,5,3,3,-3,3.61,1.11,2.05,2.03,4.48,32.88,83.62,91.05,23.86,85.3,50,30,49,60,21,3,4,3,5,6,1
664,665,South America,facebook,M,2,4,0,0,5,2.11,3.16,2.53,2.1,4.18,28.8,83.62,54.66,57.31,61.93,24,53,48,33,46,5,3,2,4,6,0
665,666,South America,organic,M,4,2,5,0,0,1.32,4.17,4.41,3.52,2.75,90.72,67.37,89.93,67.18,93.55,24,31,51,43,22,3,1,7,2,7,0
666,667,North America,facebook,M,2,2,2,5,5,1.92,4.5,4.2,1.88,1.53,22.73,98.78,21.78,71.54,23.89,20,47,32,58,20,6,3,6,5,1,1
667,668,South America,google,F,1,1,2,0,5,4.03,1.55,3.55,1.92,1.85,45.15,29.05,94.47,58.58,27.58,54,32,36,35,43,4,7,2,7,1,1
668,669,Asia,instagram,M,0,3,7,0,0,1.17,2.11,1.81,4.8,1.49,32.04,51.84,39.34,43.16,24.81,48,31,39,37,51,2,7,7,2,7,0
669,670,South America,facebook,F,1,4,1,4,5,3.23,2.32,2.3,2.38,3.55,59.58,94.29,97.26,25.92,74.45,37,23,45,56,47,5,2,3,7,6,1
670,671,Europe,organic,F,3,2,2,3,5,3.07,3.62,2.19,4.43,4.91,33.56,65.81,80.2,61.65,87.43,48,34,53,41,46,2,3,5,6,1,1
671,672,South America,youtube,F,1,5,3,5,3,2.12,1.81,2.81,1.27,4.76,34.58,54.58,25.1,97.77,84.87,49,53,26,42,36,4,1,2,2,2,1
672,673,Australia,facebook,M,1,2,3,1,0,2.18,1.72,1.81,4.57,4.91,47.9,58.51,66.33,24.37,41.44,48,29,39,33,29,4,1,6,4,6,0
673,674,North America,organic,M,4,1,5,2,0,2.92,2.15,1.77,1.23,2.37,58.05,46.04,99.26,93.0,61.96,60,49,35,54,45,2,1,7,5,4,0
674,675,North America,youtube,F,3,3,5,-1,5,2.41,2.51,4.98,2.16,2.38,22.32,65.02,59.68,23.62,64.1,33,48,30,30,46,1,4,1,3,5,1
675,676,South America,organic,M,1,5,4,4,0,2.22,4.3,3.51,1.48,4.09,35.56,50.09,93.59,24.17,36.87,59,27,48,36,41,2,7,7,1,2,0
676,677,Australia,youtube,M,0,0,4,0,3,3.37,4.62,3.98,2.96,3.16,72.45,56.59,28.87,69.4,34.28,39,60,30,32,37,7,4,1,1,1,0
677,678,South America,youtube,F,0,1,0,1,5,3.5,2.94,1.53,3.68,4.83,98.96,96.92,73.95,50.4,45.94,22,43,21,38,22,2,5,1,3,7,1
678,679,Europe,google,F,0,4,0,0,0,1.41,4.57,1.51,3.89,4.43,30.87,21.23,71.32,20.12,58.65,48,45,53,53,56,6,7,2,2,6,0
679,680,South America,organic,M,3,5,1,3,4,1.57,2.89,4.39,2.99,3.92,99.04,49.11,44.79,75.88,50.58,38,60,26,57,27,7,3,2,7,2,0
680,681,Australia,facebook,M,1,0,0,7,0,1.68,1.84,3.51,1.65,1.25,40.64,84.93,72.48,55.02,81.89,55,23,36,56,36,4,5,2,5,7,0
681,682,Europe,facebook,F,1,0,4,4,5,1.02,4.92,1.94,4.74,2.99,28.19,31.82,90.86,31.48,69.5,32,52,40,33,47,4,4,6,2,2,1
682,683,South America,facebook,M,0,4,0,1,2,1.29,1.06,2.63,4.12,2.57,39.79,24.16,65.05,24.56,56.26,30,20,50,37,56,7,6,5,3,1,0
683,684,South America,organic,F,1,1,2,0,2,1.65,3.59,4.96,2.98,4.98,90.11,34.27,38.43,69.38,62.73,39,42,52,42,25,3,1,7,2,3,0
684,685,North America,youtube,F,0,3,1,2,5,1.88,4.59,2.64,4.66,4.2,44.45,73.93,72.82,54.63,83.83,53,32,45,38,49,6,7,1,7,2,1
685,686,Australia,instagram,M,0,1,4,1,6,4.35,3.93,1.45,4.73,4.77,35.28,81.95,51.44,97.4,51.85,41,33,30,36,46,2,7,2,1,1,0
686,687,North America,instagram,M,4,0,0,0,0,1.47,3.57,4.23,4.56,2.31,82.72,81.83,20.92,90.05,42.11,37,35,39,26,28,6,7,6,6,3,0
687,688,Europe,youtube,F,0,3,7,1,0,2.99,3.88,2.25,2.97,3.22,29.41,74.15,59.74,51.71,50.22,24,30,60,38,38,4,4,1,5,7,0
688,689,Asia,instagram,F,3,2,4,0,0,3.74,3.81,4.01,2.7,3.33,34.76,48.17,79.03,32.51,87.64,49,42,52,57,28,5,7,7,2,6,0
689,690,South America,google,F,3,1,0,0,0,2.66,3.09,1.6,3.17,2.05,91.07,33.15,25.86,78.29,78.43,39,25,51,21,41,6,4,7,5,5,0
690,691,Asia,facebook,M,2,4,3,0,4,2.67,1.74,4.95,3.79,3.32,86.31,69.39,93.41,70.37,53.61,39,38,42,60,43,7,6,5,3,2,0
691,692,North America,instagram,F,1,3,5,0,0,4.69,1.66,1.07,4.56,2.39,26.92,57.27,64.44,84.73,82.8,29,47,26,23,31,1,7,2,2,4,0
692,693,North America,organic,F,4,5,0,0,0,2.84,1.9,2.77,2.33,1.64,48.05,54.93,21.94,57.33,74.0,45,57,51,56,55,4,7,3,1,2,0
693,694,Australia,facebook,F,1,2,5,5,5,1.51,1.61,2.81,1.02,2.32,59.81,78.57,85.46,42.56,67.1,35,50,60,57,49,1,4,6,2,4,1
694,695,Australia,organic,M,4,4,0,0,1,2.07,4.95,1.72,4.66,4.93,51.7,22.52,21.9,88.94,26.63,31,34,33,57,52,1,7,7,2,2,0
695,696,Europe,organic,M,0,0,5,5,5,2.02,3.94,4.22,1.14,4.51,84.02,38.57,96.31,29.34,57.78,25,21,34,36,30,4,4,5,4,2,1
696,697,South America,instagram,M,2,5,4,0,5,1.08,3.38,1.43,1.42,4.9,65.68,52.19,69.1,93.5,59.77,59,43,30,52,38,1,5,2,5,6,1
697,698,South America,youtube,F,2,2,8,1,5,3.34,1.43,1.68,3.7,4.99,37.01,42.73,40.68,99.95,27.01,54,30,41,27,27,1,2,1,6,4,0
698,699,North America,organic,F,5,4,6,1,5,3.41,2.4,3.04,2.86,1.54,94.57,84.03,49.87,83.3,90.8,58,42,59,24,39,1,2,5,1,1,0
699,700,Europe,facebook,F,1,5,2,-2,1,2.97,4.31,1.34,4.33,1.89,95.7,91.07,24.9,21.34,36.93,50,55,31,28,60,7,1,1,5,7,1
700,701,North America,youtube,M,1,2,1,3,1,4.67,4.62,2.05,1.84,2.38,82.13,42.79,44.43,74.74,47.51,28,53,49,55,27,4,7,3,1,3,0
701,702,Asia,facebook,F,5,1,1,1,5,1.76,3.75,3.32,4.63,3.14,83.31,59.02,78.53,76.42,94.54,31,42,48,21,28,1,2,1,4,2,1
702,703,Asia,instagram,F,5,5,5,3,2,1.81,3.81,4.17,3.54,1.51,74.81,37.9,93.46,27.88,85.52,29,36,32,27,38,1,5,5,1,1,0
703,704,Australia,organic,F,1,4,0,0,0,3.78,2.38,2.1,1.66,1.28,20.42,39.6,77.67,96.29,99.26,23,25,46,36,28,5,5,2,4,2,0
704,705,Asia,google,M,2,0,3,3,0,1.33,1.77,3.59,3.51,4.3,60.35,70.91,78.68,82.31,62.14,28,32,47,23,20,1,6,3,1,7,0
705,706,Europe,organic,F,4,0,5,0,0,4.66,2.23,1.91,1.6,3.99,57.6,75.57,76.14,83.01,58.49,56,60,22,28,22,6,5,4,2,7,0
706,707,Europe,organic,M,5,5,3,0,0,2.49,4.98,3.46,4.69,3.8,86.21,51.81,88.19,56.62,25.36,30,41,37,40,43,3,6,2,1,7,0
707,708,Australia,google,F,4,3,0,5,5,1.94,1.78,1.07,2.01,2.5,33.59,58.1,87.34,34.34,46.33,49,27,29,41,46,6,1,7,2,4,1
708,709,Australia,instagram,M,3,3,1,0,0,1.21,3.62,4.87,2.08,1.79,23.63,83.71,27.31,87.56,96.08,29,47,53,44,49,2,4,5,3,4,0
709,710,Asia,facebook,F,5,0,3,4,3,4.12,4.46,2.58,2.0,3.5,63.38,71.17,41.75,86.74,72.45,29,44,31,23,27,6,4,4,3,6,1
710,711,Europe,facebook,M,1,5,1,0,6,4.68,3.68,2.73,3.37,4.26,78.65,92.39,31.65,99.34,71.33,21,39,54,28,34,1,4,7,2,3,0
711,712,North America,google,F,3,2,1,1,2,1.26,2.64,1.59,4.96,3.64,75.06,41.95,67.82,36.1,34.48,27,37,29,43,50,4,1,5,4,7,0
712,713,Europe,youtube,F,2,4,2,2,5,4.36,2.5,3.36,2.32,3.45,92.4,79.46,71.4,77.24,87.72,52,29,25,39,53,5,5,7,4,6,1
713,714,Australia,youtube,F,1,2,3,5,5,2.15,2.72,3.47,3.05,3.44,25.24,88.09,23.72,44.69,49.5,58,24,48,57,51,5,3,5,6,4,1
714,715,South America,facebook,M,4,3,2,0,5,4.05,2.0,1.84,2.47,2.6,32.75,90.56,35.47,32.19,95.59,44,45,25,59,44,5,4,5,5,3,1
715,716,North America,organic,F,0,4,3,0,3,4.31,2.37,2.55,1.81,4.63,23.43,98.12,67.07,20.13,57.42,60,54,24,44,55,7,1,5,1,5,0
716,717,Europe,organic,M,3,4,0,5,5,4.67,4.16,1.91,2.17,5.0,86.43,94.65,65.17,93.62,29.76,32,26,50,24,35,1,6,4,2,1,0
717,718,South America,instagram,F,5,5,4,5,4,1.34,3.52,1.11,2.26,1.2,27.02,64.56,70.3,33.4,90.7,20,54,28,60,21,6,5,2,2,3,1
718,719,Europe,organic,F,2,3,5,3,6,4.95,2.51,1.89,1.21,1.16,91.35,69.27,49.16,28.89,70.79,43,41,54,24,44,4,3,1,7,7,0
719,720,South America,facebook,M,0,4,3,-2,5,3.28,1.95,3.3,2.85,4.96,95.64,45.22,79.2,64.43,45.86,26,29,48,32,34,2,1,3,3,2,1
720,721,Asia,instagram,F,4,5,0,4,0,4.38,1.11,3.22,4.65,2.69,38.76,70.96,60.4,28.61,32.08,37,41,30,36,42,4,3,7,2,6,0
721,722,Asia,youtube,F,0,1,8,0,2,4.13,2.41,1.04,1.31,3.34,63.15,98.84,23.48,29.91,26.45,50,32,35,33,22,3,3,6,4,3,0
722,723,Asia,organic,F,4,1,2,0,2,2.52,4.49,1.12,3.62,2.03,33.9,28.82,58.29,43.12,95.29,30,29,50,28,42,3,7,6,6,3,0
723,724,Australia,facebook,F,4,3,5,6,7,2.65,3.62,1.94,2.17,3.83,21.93,70.15,26.29,91.98,87.4,56,29,51,48,40,1,2,2,3,7,0
724,725,Europe,facebook,M,1,2,2,4,5,4.64,4.68,2.01,4.89,3.61,31.51,63.38,85.3,94.08,37.39,21,53,22,56,55,2,1,3,4,5,1
725,726,Australia,instagram,F,3,1,1,5,3,4.59,3.35,4.95,3.61,4.68,40.83,25.33,63.74,89.83,24.02,57,38,24,51,21,2,6,5,1,3,1
726,727,Asia,youtube,M,0,1,2,0,0,4.52,3.77,3.11,2.26,1.69,31.3,47.23,44.59,70.03,92.4,51,32,48,25,49,6,2,3,3,3,0
727,728,Europe,instagram,F,3,0,6,0,0,1.67,4.12,4.56,4.79,3.56,66.12,25.06,50.22,59.46,73.11,55,50,58,27,45,6,5,2,7,6,0
728,729,Australia,instagram,M,0,3,8,0,0,4.46,3.31,4.61,2.92,1.29,33.59,78.28,94.86,87.54,55.81,54,20,23,26,58,2,6,4,3,4,0
729,730,Asia,instagram,F,3,4,0,2,0,4.34,3.84,4.94,2.63,3.11,79.27,27.77,49.38,35.7,47.75,38,53,57,55,56,3,5,6,4,5,0
730,731,North America,instagram,F,0,3,0,0,3,3.18,3.41,3.13,4.28,1.55,35.92,59.56,42.43,93.41,96.03,41,48,23,21,58,4,6,3,7,3,0
731,732,Australia,organic,F,0,5,0,1,0,1.4,2.09,2.84,2.76,2.83,86.96,97.0,38.03,38.44,98.51,42,44,46,34,37,3,2,7,6,6,0
732,733,Europe,google,F,4,4,3,5,5,1.3,1.09,2.62,2.05,2.09,63.16,41.21,78.16,98.21,51.8,44,49,26,33,27,7,6,3,6,4,1
733,734,South America,facebook,M,4,3,4,1,-1,2.04,4.01,1.78,4.51,3.51,84.65,20.09,84.34,29.27,38.87,46,20,50,42,36,5,2,1,7,4,1
734,735,Australia,instagram,F,2,3,5,5,2,3.15,2.86,4.36,4.07,4.52,45.62,31.46,50.78,60.17,96.33,35,40,57,45,35,2,5,7,3,6,1
735,736,South America,instagram,M,2,3,3,0,2,1.24,1.23,1.35,3.46,1.22,97.16,97.38,22.1,33.75,45.89,41,31,59,55,54,1,7,4,1,7,0
736,737,Europe,instagram,F,3,0,0,3,0,2.84,4.08,1.26,3.22,4.32,47.48,53.96,96.75,76.01,24.25,44,35,33,38,26,1,4,1,5,4,0
737,738,Europe,youtube,M,0,2,5,1,5,4.08,2.16,3.28,3.56,3.61,60.56,62.61,59.88,80.65,87.81,39,49,52,45,50,4,6,3,1,3,1
738,739,Australia,google,F,0,5,5,4,0,3.72,3.37,4.59,2.93,3.62,60.33,42.73,96.6,45.76,82.24,49,28,23,35,26,1,2,5,4,4,0
739,740,North America,facebook,M,5,4,2,5,4,2.47,2.42,4.38,1.92,1.64,38.98,81.36,22.35,48.81,30.92,36,34,30,56,21,1,6,1,3,4,1
740,741,North America,facebook,F,5,1,0,3,0,4.69,2.86,3.96,2.72,4.88,34.51,29.54,62.19,78.28,44.8,25,20,52,44,28,4,7,3,6,4,0
741,742,North America,google,M,3,3,4,0,0,4.83,1.53,1.87,1.81,2.1,20.23,23.75,86.27,74.59,84.1,36,43,24,58,32,5,4,4,5,5,0
742,743,South America,google,F,4,4,5,5,3,1.72,4.19,2.27,1.69,4.36,53.66,91.9,95.62,37.22,72.72,35,34,57,49,46,3,7,5,4,6,1
743,744,North America,facebook,F,2,2,1,2,2,4.95,3.55,4.28,3.96,3.78,59.5,82.04,52.48,56.29,60.2,57,26,35,38,53,1,4,3,5,5,0
744,745,South America,google,M,0,1,7,0,4,3.06,3.87,3.35,3.64,2.52,61.32,93.16,85.57,79.96,59.19,26,34,34,32,36,1,2,7,6,5,0
745,746,North America,google,M,0,0,0,0,5,3.95,2.23,1.25,3.14,1.22,62.52,56.54,82.91,25.25,63.81,46,28,40,28,57,5,6,5,5,1,0
746,747,Europe,organic,M,5,2,5,4,3,2.18,3.65,1.89,1.33,1.32,22.73,48.68,60.77,28.39,43.75,37,60,42,22,37,1,7,5,5,5,0
747,748,Asia,google,F,3,5,0,5,0,4.52,2.06,4.2,3.57,4.49,56.89,38.77,28.25,72.56,49.79,34,25,21,26,54,7,2,3,1,1,0
748,749,North America,instagram,F,0,2,4,1,3,4.97,4.82,3.41,2.35,3.24,40.71,34.61,67.62,59.37,90.42,33,25,23,54,23,4,7,2,6,5,1
749,750,Australia,organic,F,1,2,2,4,4,4.68,1.72,2.96,2.63,1.62,77.02,96.89,48.81,84.29,27.97,52,42,26,58,41,5,3,5,2,3,0
750,751,Asia,youtube,F,5,2,3,0,0,3.16,1.93,2.97,1.18,2.0,60.48,33.27,92.6,74.04,59.34,27,28,34,43,20,6,3,7,7,7,0
751,752,North America,organic,M,4,3,0,0,0,4.77,2.48,3.19,4.8,4.71,87.56,37.27,71.16,80.2,89.39,22,39,30,31,36,6,1,6,5,1,0
752,753,Australia,facebook,M,2,0,0,5,5,1.5,3.15,3.53,1.56,2.3,91.42,50.34,94.43,60.25,26.67,32,60,44,32,49,5,2,4,6,5,1
753,754,North America,google,F,0,3,3,5,-1,1.7,4.01,2.62,1.44,2.86,91.7,26.11,48.59,45.27,93.19,39,40,22,52,49,4,4,3,3,4,1
754,755,South America,instagram,F,1,2,4,5,0,2.85,4.29,4.5,3.08,3.58,71.4,50.57,97.89,42.5,48.73,27,33,33,47,47,3,4,5,6,7,1
755,756,Europe,organic,F,0,5,3,0,0,2.71,3.09,1.94,4.58,3.4,72.37,30.32,99.91,72.8,58.48,57,50,20,27,25,2,6,7,3,4,0
756,757,Europe,google,F,1,1,5,0,0,3.27,2.02,2.34,4.24,3.16,45.38,50.82,51.06,98.43,56.09,55,30,39,36,47,3,6,5,6,6,0
757,758,Asia,organic,F,5,1,1,1,-1,2.68,3.32,4.7,3.22,1.25,67.41,45.39,81.32,78.04,85.28,27,48,59,30,25,4,6,5,3,2,1
758,759,Europe,youtube,M,1,3,0,0,1,2.92,2.68,1.34,3.58,4.4,84.44,28.49,41.23,43.84,85.42,23,28,22,24,60,7,3,6,7,2,0
759,760,Asia,instagram,M,0,1,4,2,2,1.08,2.78,2.99,1.17,2.29,48.79,29.34,34.07,43.96,94.49,44,27,55,20,22,5,2,1,3,3,0
760,761,South America,google,F,5,1,1,5,3,1.42,4.35,2.75,1.59,1.3,86.25,63.63,96.11,68.6,54.11,40,43,28,34,35,5,5,1,2,1,1
761,762,South America,instagram,M,4,4,4,5,4,1.35,3.74,1.11,4.5,1.31,29.2,20.1,44.96,31.73,36.88,22,46,36,23,56,4,7,7,1,1,1
762,763,Asia,google,F,4,2,4,0,0,4.89,3.45,4.25,3.37,1.79,54.83,79.2,84.93,43.11,42.32,34,25,22,32,42,1,4,7,3,2,0
763,764,Europe,instagram,F,4,1,2,3,3,4.55,1.04,3.46,4.8,2.81,73.41,75.02,41.47,68.69,57.14,50,52,41,30,32,7,3,6,1,7,0
764,765,Asia,organic,F,5,5,5,5,-2,2.94,3.71,2.79,3.24,3.95,75.58,87.62,86.87,60.76,68.37,35,56,49,33,57,7,1,6,1,7,1
765,766,South America,organic,F,4,2,1,0,2,4.84,4.43,1.11,4.17,4.31,27.37,40.21,59.64,46.53,59.7,45,57,40,45,54,5,6,6,5,4,0
766,767,North America,facebook,M,5,3,5,0,3,1.62,2.52,3.38,3.29,4.79,78.15,31.05,32.97,79.95,47.83,29,48,60,56,49,2,7,4,3,2,0
767,768,Asia,instagram,M,4,4,2,0,3,2.19,1.16,2.6,4.01,4.55,69.72,43.0,25.05,70.91,27.79,39,57,51,24,27,2,3,6,2,3,0
768,769,Australia,facebook,M,4,1,0,2,5,4.15,1.79,2.06,4.26,2.21,36.63,32.53,23.28,93.98,50.54,28,21,30,43,33,3,3,5,3,4,1
769,770,Australia,facebook,F,4,1,3,-1,1,3.58,3.91,1.99,3.76,4.21,36.03,52.26,77.31,95.93,24.42,26,56,54,23,20,5,7,1,5,3,1
770,771,South America,organic,M,3,1,8,3,0,1.24,3.27,4.36,3.31,3.48,74.07,20.0,62.18,38.85,60.86,60,29,32,22,42,6,7,2,7,6,0
771,772,South America,youtube,F,3,5,2,1,5,3.2,1.68,4.49,4.96,4.11,24.85,59.98,61.28,86.23,98.52,36,50,57,23,54,3,4,6,1,3,1
772,773,Europe,google,M,0,1,4,2,3,1.16,3.1,1.52,2.53,4.58,86.65,33.86,38.09,64.19,99.33,21,49,54,46,40,3,2,7,3,6,1
773,774,Europe,google,F,5,5,3,6,0,3.49,1.42,1.01,3.29,4.27,36.44,92.21,21.52,41.4,40.92,21,33,25,44,29,7,4,5,1,5,0
774,775,Australia,youtube,F,0,4,0,3,7,4.63,1.59,4.36,1.53,3.6,39.87,64.51,83.01,95.56,50.61,43,56,49,53,46,7,6,1,7,1,0
775,776,Asia,youtube,F,4,0,1,5,5,1.51,1.37,1.41,1.68,2.94,57.21,38.15,63.03,48.1,97.84,34,50,41,28,31,3,7,2,5,1,1
776,777,Asia,facebook,F,3,3,2,-1,5,4.38,4.16,3.37,4.29,2.16,41.67,83.4,81.92,77.04,67.19,52,48,22,26,48,6,3,3,4,1,1
777,778,Asia,youtube,F,0,4,5,5,3,4.56,1.88,1.0,2.44,3.58,72.17,56.45,39.48,77.05,80.9,23,23,42,41,52,1,4,1,6,7,1
778,779,South America,facebook,F,0,0,0,5,4,2.03,4.44,3.78,3.8,4.91,25.03,49.41,96.04,62.2,84.67,29,46,60,27,26,6,4,6,1,7,1
779,780,Asia,youtube,M,0,5,0,1,3,3.83,4.33,4.24,2.6,3.76,83.97,22.09,55.43,88.93,88.0,32,53,49,43,20,4,1,4,3,1,0
780,781,Asia,organic,F,4,0,6,4,0,3.13,3.15,4.05,1.53,4.83,41.87,36.08,91.11,38.95,49.38,37,26,46,22,49,1,4,5,1,1,0
781,782,Europe,youtube,M,2,0,3,3,5,1.56,2.34,1.32,1.87,2.98,65.37,58.78,92.78,54.2,51.28,42,44,47,54,56,6,7,5,4,1,0
782,783,South America,facebook,F,5,0,4,1,0,3.14,4.58,3.87,3.42,3.55,43.08,75.91,44.11,40.49,85.74,55,39,45,43,54,7,7,7,6,5,0
783,784,North America,google,F,2,0,1,5,5,2.78,1.83,4.12,4.26,4.13,84.71,54.17,57.82,74.46,76.97,57,56,56,36,23,7,7,6,7,7,1
784,785,Australia,facebook,F,3,4,3,1,4,3.63,3.09,1.97,4.17,1.0,32.11,45.69,87.35,24.57,37.46,20,24,21,46,40,5,1,1,1,4,0
785,786,South America,organic,M,3,4,0,3,0,4.28,4.07,4.86,3.67,3.34,32.38,20.12,32.01,28.38,76.49,22,27,52,33,51,6,5,5,4,4,0
786,787,Australia,youtube,F,0,2,1,8,0,2.2,4.74,2.27,3.67,1.15,95.41,23.52,82.37,49.81,31.33,29,30,58,22,27,7,2,1,5,2,0
787,788,Australia,facebook,F,3,1,0,0,3,3.37,2.39,3.49,3.77,4.67,98.96,59.25,39.94,63.77,54.28,58,60,59,51,27,2,2,7,1,6,0
788,789,South America,facebook,M,5,2,0,0,0,2.26,4.21,3.0,4.88,1.63,69.36,50.23,62.21,49.84,66.01,59,47,24,43,43,3,4,2,4,3,0
789,790,North America,youtube,F,0,0,5,0,0,3.05,1.4,3.75,2.51,1.08,66.7,32.22,26.52,76.99,58.13,49,20,58,39,22,2,3,1,3,6,0
790,791,Australia,facebook,M,0,5,0,0,2,1.87,2.99,1.22,4.85,1.67,63.18,43.87,65.71,90.21,91.98,31,45,52,42,24,4,1,3,6,6,0
791,792,Europe,google,M,0,5,0,6,0,1.95,1.48,2.34,2.8,4.16,23.46,30.95,81.18,24.27,49.04,46,44,36,33,28,1,3,1,4,7,0
792,793,South America,youtube,M,1,3,4,0,2,4.22,4.0,3.6,3.75,4.71,52.97,87.67,92.0,46.09,88.23,31,54,24,60,42,1,2,4,2,2,0
793,794,Australia,organic,M,0,3,0,2,0,3.5,3.11,1.72,2.56,3.62,40.46,67.44,36.1,20.47,25.36,34,23,33,22,34,1,2,6,2,1,0
794,795,North America,facebook,M,1,5,0,0,0,4.09,1.9,2.34,4.06,1.53,62.29,85.96,42.03,47.37,82.86,51,53,35,23,22,5,2,3,4,2,0
795,796,South America,facebook,M,1,3,9,2,5,2.09,4.66,2.96,3.14,2.8,40.25,52.11,47.8,77.49,90.93,21,50,37,60,37,4,3,2,1,1,0
796,797,Europe,youtube,M,4,2,0,5,0,3.84,1.19,2.11,3.52,4.75,82.44,87.85,99.44,61.85,80.14,31,40,34,56,59,4,6,4,6,2,0
797,798,Australia,youtube,F,2,2,4,5,5,3.48,2.85,3.38,1.12,2.62,83.81,71.09,53.03,56.84,32.83,41,55,53,35,42,1,7,3,5,4,1
798,799,Europe,youtube,F,0,2,4,3,5,4.71,1.58,1.77,1.01,1.41,22.58,47.01,46.28,49.84,78.16,21,43,37,36,55,5,1,1,4,1,1
799,800,North America,instagram,M,3,1,1,5,5,1.25,2.45,1.79,2.32,4.1,73.23,91.45,89.54,79.1,47.08,36,39,34,32,42,2,6,5,6,1,1
800,801,Australia,youtube,F,2,4,3,0,5,1.95,3.93,2.11,4.74,4.01,33.19,63.13,85.52,57.56,67.71,31,51,21,57,48,4,4,3,3,7,1
801,802,North America,organic,F,4,2,1,3,5,3.66,3.15,3.34,1.69,2.93,56.53,24.45,40.08,71.14,44.04,44,30,39,22,30,7,2,1,1,1,1
802,803,Asia,google,M,0,5,0,0,3,2.57,1.49,1.14,3.76,3.65,72.01,35.59,26.35,31.01,43.25,40,52,37,40,33,3,3,4,4,3,0
803,804,Australia,instagram,M,1,1,0,5,2,1.37,1.24,1.13,2.8,1.16,49.19,85.13,93.64,49.4,27.85,42,27,50,34,38,2,7,3,5,4,0
804,805,Australia,organic,F,5,4,0,1,2,4.2,4.27,2.0,3.44,2.41,80.08,96.77,43.44,92.29,89.78,23,43,29,54,38,6,1,4,1,6,0
805,806,North America,facebook,F,5,1,0,0,8,2.17,1.37,4.76,2.63,3.87,82.68,35.99,64.4,37.72,80.62,54,52,25,20,42,4,7,4,7,7,0
806,807,South America,instagram,F,5,1,3,5,5,3.08,2.33,3.0,2.37,2.16,55.05,70.98,75.87,71.29,41.74,30,56,33,44,58,3,6,7,1,1,1
807,808,Europe,organic,F,1,4,4,5,5,4.57,3.92,2.06,1.04,1.04,58.86,64.32,78.28,28.68,84.59,23,30,59,26,43,3,7,1,6,4,1
808,809,North America,organic,M,5,3,5,0,0,4.97,1.18,2.8,3.14,2.18,87.16,48.58,81.31,50.37,34.48,21,49,25,45,43,1,7,2,1,6,0
809,810,Europe,youtube,M,3,5,2,5,-1,4.32,3.97,4.64,2.07,4.8,29.56,81.3,56.98,75.06,42.86,29,52,46,30,39,4,3,7,1,7,1
810,811,Australia,instagram,M,1,1,0,0,6,3.87,2.08,3.62,3.14,1.57,36.31,32.96,46.57,48.63,85.29,53,56,46,21,32,6,1,7,6,3,0
811,812,Europe,instagram,F,0,2,0,0,3,2.22,2.68,3.24,3.49,4.43,49.79,78.78,37.92,28.87,76.93,24,26,27,42,43,5,2,2,2,7,0
812,813,Europe,youtube,M,2,0,0,0,2,3.21,1.22,2.66,2.78,2.4,43.52,58.86,80.04,62.22,60.45,24,55,23,29,50,6,2,3,7,7,1
813,814,Asia,google,F,0,3,3,5,3,1.98,3.78,1.58,3.71,2.47,49.88,41.34,90.82,44.89,40.56,53,47,20,58,49,4,5,6,2,2,1
