userID,age,sessions,time_spent,pages_visited,cart_items,cart_value,checkout_status,device,location
1509,60,5,38.35136522,9,17,164.73,1,Mobile,Location 4
1510,37,1,33.01771556,9,9,65.91,1,Tablet,Location 2
1511,35,6,20.27140566,5,14,205.26,0,Mobile,Location 1
1512,63,8,30.12141309,7,24,152.48,0,Tablet,Location 1
1513,50,2,45,10,9,97.58,0,Desktop,Location 5
1514,40,7,24.16106967,6,13,150.26,0,Desktop,Location 3
1515,51,9,22.00916039,4,15,185.97,0,Mobile,Location 2
1516,56,9,20.5918319,6,7,80.28,0,Tablet,Location 3
1517,27,8,37.48162484,9,11,95.51,1,Desktop,Location 1
1518,23,6,28.66674943,6,25,240.05,0,Mobile,Location 1
1519,30,9,45,12,15,157.68,0,Desktop,Location 1
1520,60,2,19.58263735,6,11,98.94,0,Desktop,Location 4
1521,34,7,32.40155433,8,20,197.25,1,Tablet,Location 5
1522,35,1,22.45275492,5,17,190.74,0,Mobile,Location 2
1523,22,6,31.24699246,9,16,170.68,1,Desktop,Location 4
1524,43,6,30.35557896,7,22,235.54,0,Desktop,Location 4
1525,32,4,32.56387791,8,9,76.11,1,Desktop,Location 3
1526,63,5,14.08601325,5,25,209.01,0,Mobile,Location 2
1527,35,7,42.51481598,10,13,144.38,0,Desktop,Location 3
1528,47,6,35.78190587,10,11,152.76,1,Desktop,Location 1
1529,24,4,15.42238086,5,10,128.27,0,Desktop,Location 2
1530,46,9,5.678778081,1,7,71.72,0,Desktop,Location 3
1531,28,8,21.60377064,4,17,179.77,0,Tablet,Location 5
1532,23,8,32.7458939,8,21,176.43,0,,Location 4
1533,54,9,21.31962359,3,22,323.96,0,Tablet,Location 1
1534,54,9,44.0684477,10,17,139.04,0,Mobile,Location 1
1535,38,7,32.40069184,8,12,111.94,1,Mobile,Location 4
1536,40,8,5,3,11,100.56,0,Desktop,Location 5
1537,28,9,18.34779085,3,15,169.91,0,Desktop,Location 1
1538,61,3,24.35849396,7,23,172.95,0,Tablet,Location 1
1539,48,4,28.36954304,6,6,72.99,0,Desktop,Location 3
1540,32,5,17.98449687,3,5,46.89,0,,Location 5
1541,19,5,30.59754908,5,10,78.93,1,Desktop,Location 1
1542,58,5,38.28563209,8,12,147.74,1,Desktop,Location 4
1543,25,5,41.77742495,9,10,87.42,0,Desktop,Location 2
1544,23,2,19.26523698,5,17,202.66,0,Desktop,Location 2
1545,33,3,30.1728211,8,16,186.66,1,Desktop,Location 1
1546,59,6,28.4597509,7,25,259.83,0,Mobile,Location 2
1547,50,7,12.55116148,2,5,58.62,0,Desktop,Location 3
1548,41,7,20.42096931,4,7,76.88,0,Tablet,Location 3
1549,32,3,31.46474719,7,18,194.23,1,Desktop,Location 5
1550,52,6,13.28545923,2,7,71.28,0,Desktop,Location 1
1551,47,1,41.49849518,8,7,62.07,0,Desktop,Location 4
1552,43,2,27.03887465,6,24,217.02,0,Mobile,Location 3
1553,22,2,23.20465242,3,18,115.1,0,Desktop,Location 3
1554,18,2,18.28862739,4,19,251.97,0,Desktop,Location 5
1555,44,9,36.20413382,9,20,237.89,1,Tablet,Location 3
1556,38,4,33.58872995,9,7,60.19,0,Mobile,Location 2
1557,23,4,21.79783255,4,22,242.19,0,Desktop,Location 5
1558,42,3,24.15459985,6,21,180.25,0,Tablet,Location 2
1559,35,4,26.3650226,6,13,142.65,1,Desktop,Location 1
1560,22,4,22.03421722,6,10,97.34,0,Desktop,Location 5
1561,50,1,42.31873733,9,14,163.77,0,Mobile,Location 3
1562,35,9,11.81319062,2,23,248.45,0,Mobile,Location 4
1563,26,5,40.09122206,9,22,227.9,0,Tablet,Location 4
1564,27,9,13.27288329,3,5,47.16,0,Desktop,Location 2
1565,54,1,25.00065907,5,9,80.04,1,Desktop,Location 5
1566,49,4,33.45895666,9,6,53.31,0,Tablet,Location 1
1567,48,1,29.41203964,7,11,98.58,1,Mobile,Location 3
1568,27,9,20.6037873,5,14,127.46,0,Desktop,Location 1
1569,62,4,37.36828806,9,17,197.74,1,Tablet,Location 4
1570,53,1,15.92259465,4,7,53.63,0,Desktop,Location 3
1571,50,9,17.08516137,2,17,125.96,0,Tablet,Location 4
1572,32,2,25.10309299,5,18,245.44,1,Tablet,Location 1
1573,41,7,13.96499295,2,5,35.69,0,Tablet,Location 3
1574,50,1,13.95607367,3,24,275.96,0,Tablet,Location 3
1575,46,7,16.72014987,4,5,32.5,0,,Location 5
1576,61,6,25.95826661,6,17,152.25,1,Desktop,Location 2
1577,51,3,23.89604915,6,19,207.17,0,Desktop,Location 2
1578,64,4,30.83381738,7,25,311.31,0,Desktop,Location 1
1579,62,6,15.65980932,4,8,89.04,0,Desktop,Location 3
1580,26,4,14.711615,4,12,128.14,0,,Location 3
1581,55,8,11.88338081,1,5,54.79,0,Desktop,Location 5
1582,20,7,40.49853546,11,21,187.8,0,Tablet,Location 3
1583,35,1,36.8332845,9,15,179.41,1,Tablet,Location 1
1584,33,5,11.73676613,2,13,158.53,0,Mobile,Location 4
1585,21,9,17.70076731,4,25,240.72,0,Desktop,Location 1
1586,39,5,18.59265022,4,16,169.93,0,Mobile,
1587,47,3,32.81620086,8,24,322.41,0,Desktop,Location 2
1588,55,3,8.803798913,2,15,129.91,0,Mobile,Location 2
1589,40,9,45,11,6,49.72,0,Tablet,Location 3
1590,36,4,31.63480706,7,17,176.76,1,Tablet,Location 1
1591,25,5,33.54143912,8,5,51.61,0,Desktop,Location 3
1592,44,4,17.31011142,2,25,201.91,0,Tablet,Location 5
1593,22,5,26.79742547,7,11,118.43,1,Mobile,Location 2
1594,63,3,21.37224256,6,13,62.89,0,Mobile,Location 1
1595,43,9,9.34686412,2,16,136.6,0,Desktop,Location 3
1596,44,2,8.55116815,2,18,190.21,0,Desktop,
1597,65,1,29.04745323,7,5,45.27,0,Desktop,Location 5
1598,37,4,24.78518999,5,11,111.7,0,Mobile,Location 3
1599,32,9,19.17744783,5,19,212.6,0,Mobile,Location 1
1600,36,4,30.61362545,7,10,91.72,1,Tablet,Location 1
1601,50,5,30.54998325,7,20,247.24,1,Desktop,Location 3
1602,45,9,17.50544515,5,5,63.2,0,Desktop,Location 3
1603,54,5,35.52058839,9,10,112,1,Mobile,Location 4
1604,56,2,18.56123792,4,20,243.9,0,Desktop,Location 3
1605,38,6,45,10,10,112.45,0,Desktop,Location 4
1606,62,5,33.30412518,7,6,76.75,0,Desktop,Location 5
1607,21,6,18.12096292,5,18,186.79,0,Desktop,Location 2
1608,36,9,13.05225816,2,19,158.4,0,Desktop,Location 1
1609,31,8,32.36771504,6,22,192.25,0,Desktop,Location 3
1610,49,1,19.62800949,5,7,40.04,0,Desktop,Location 3
1611,51,7,34.43761603,5,10,105.63,1,Desktop,Location 2
1612,36,2,21.62285889,3,25,247.68,0,Desktop,Location 5
1613,30,2,24.13974829,8,24,147.67,0,Desktop,Location 3
1614,65,5,31.18763613,6,20,183.05,1,Tablet,Location 3
1615,45,6,34.62467536,8,20,174.79,1,Desktop,Location 3
1616,57,2,10.59061407,2,15,147.81,0,Tablet,Location 5
1617,52,6,21.93834059,7,22,231.41,0,Mobile,Location 1
1618,25,6,34.82023819,9,19,145.56,1,Tablet,Location 4
1619,48,4,12.57510132,1,20,158.34,0,Mobile,Location 2
1620,63,8,27.41328541,5,12,124.96,1,Desktop,Location 2
1621,34,2,24.93211114,7,21,204.64,0,Desktop,Location 5
1622,19,8,28.47436875,7,21,184.91,0,Desktop,Location 3
1623,42,1,37.96663017,9,22,223.28,0,Desktop,Location 4
1624,34,7,5,2,9,58.73,0,Desktop,Location 1
1625,63,7,40.12011999,8,15,145.66,0,Mobile,Location 2
1626,45,6,27.1856476,5,15,129.96,1,Mobile,Location 3
1627,55,4,31.76723187,8,20,143.83,1,Desktop,Location 1
1628,42,1,28.40571916,10,17,151.2,1,Tablet,Location 1
1629,30,7,32.47684318,6,14,178.49,1,Desktop,Location 3
1630,22,5,14.16729374,3,8,91.54,0,Desktop,Location 4
1631,64,8,24.47977238,4,23,266.66,0,Mobile,Location 4
1632,58,6,37.17983141,8,25,298.58,0,Desktop,Location 1
1633,32,5,26.67992121,5,25,224.11,0,Desktop,Location 1
1634,28,9,42.85500261,9,10,79.28,0,Desktop,Location 3
1635,45,4,9.289980465,1,13,173.05,0,Mobile,Location 3
1636,32,8,16.82466634,4,13,136.96,0,Desktop,Location 5
1637,56,8,19.15716038,4,10,108.35,0,Mobile,Location 3
1638,31,9,6.999100453,3,22,178.9,0,Mobile,Location 3
1639,22,4,14.56035102,2,5,74.89,0,Desktop,Location 3
1640,40,2,28.28243027,6,16,135.09,1,Desktop,Location 4
1641,33,9,16.36941008,3,11,174.65,0,Desktop,Location 4
1642,47,6,28.89692851,7,24,237.84,0,Desktop,Location 1
1643,32,5,30.39996445,7,9,73.44,1,Tablet,Location 2
1644,60,5,27.53346747,7,10,105.82,1,Desktop,Location 5
1645,43,2,18.03297993,5,17,249.92,0,Mobile,Location 4
1646,29,2,14.08155979,4,12,134.76,0,Mobile,Location 4
1647,49,9,25.36455361,7,24,245.82,0,Tablet,Location 4
1648,45,9,7.023091026,2,23,197.46,0,Mobile,Location 3
1649,40,4,32.43008996,7,10,108.2,1,Mobile,Location 4
1650,64,3,19.57626902,5,13,155.46,0,Desktop,Location 4
1651,61,7,29.72263672,7,22,237.47,0,Desktop,Location 2
1652,38,4,12.16090982,3,5,66.67,0,Desktop,Location 3
1653,20,1,21.84759373,4,13,156.61,0,Desktop,Location 4
1654,43,1,35.63139767,7,5,48.06,0,Mobile,Location 2
1655,18,6,29.81177218,8,25,246.61,0,Desktop,Location 3
1656,49,9,24.74234311,7,19,241.76,0,Desktop,Location 4
1657,64,8,40.07201868,10,23,260.87,0,Mobile,Location 4
1658,24,6,9.47708616,1,9,111.21,0,Mobile,Location 3
1659,36,9,35.03571266,7,13,107.44,1,Desktop,Location 1
1660,40,1,18.48432156,5,25,226.06,0,Mobile,Location 2
1661,64,2,36.17492585,8,16,151.11,1,Desktop,
1662,43,3,22.07427473,5,24,224.02,0,Desktop,Location 5
1663,31,1,16.49101056,2,9,86,0,Mobile,Location 1
1664,30,9,25.74169612,6,13,116.07,1,Tablet,Location 2
1665,55,3,13.73572543,2,14,145.76,0,Desktop,Location 2
1666,37,9,16.95155439,2,12,122.45,0,Mobile,Location 4
1667,49,1,35.42873005,8,21,192.11,0,Desktop,Location 3
1668,46,7,29.62679451,7,25,256.78,0,Mobile,Location 1
1669,37,7,5,2,20,212.3,0,Mobile,Location 2
1670,58,7,21.6248622,6,16,131.46,0,Desktop,Location 1
1671,58,4,28.50995377,4,24,247.65,0,Desktop,Location 2
1672,43,5,23.9299944,7,16,190.16,0,Tablet,Location 4
1673,65,4,14.59426201,4,17,195.45,0,Tablet,Location 2
1674,47,1,40.90291703,10,9,72.67,0,Desktop,Location 3
1675,46,4,13.30654058,4,5,40.84,0,Mobile,Location 5
1676,60,7,34.03077053,9,16,133,1,Desktop,Location 3
1677,28,7,38.69504525,9,24,343.54,0,Desktop,Location 4
1678,38,7,14.67531583,4,7,52.83,0,Mobile,Location 3
1679,35,6,16.42344052,4,12,101.25,0,Mobile,Location 1
1680,18,1,16.72111999,3,14,158.19,0,Desktop,Location 5
1681,57,2,21.58418197,5,22,207.67,0,Tablet,Location 1
1682,56,5,13.34321037,5,17,115.67,0,Desktop,Location 3
1683,52,8,30.55787208,7,15,112.77,1,Mobile,Location 5
1684,19,3,24.23490772,6,8,91.23,0,Tablet,Location 2
1685,40,7,15.78962847,3,25,253.34,0,Tablet,Location 3
1686,63,1,25.03620187,5,17,155.92,1,Mobile,Location 1
1687,40,2,30.33406714,5,18,178.31,1,Desktop,Location 3
1688,57,2,8.366828545,1,19,249.6,0,Mobile,Location 1
1689,46,1,19.56676341,5,20,263.14,0,Tablet,Location 2
1690,19,2,10.86867916,3,14,120.98,0,Mobile,Location 4
1691,39,6,44.86706942,11,24,149.58,0,Desktop,Location 4
1692,20,1,16.08687369,6,22,193.2,0,Desktop,Location 3
1693,50,7,42.9450224,8,8,74.26,0,Desktop,Location 2
1694,24,2,34.25063695,10,11,107.15,1,Desktop,Location 1
1695,56,1,25.78401519,8,8,93.4,1,Desktop,Location 5
1696,53,6,22.67738589,6,19,142.67,0,Mobile,Location 4
1697,54,7,42.54754989,11,7,84.15,0,Tablet,Location 1
1698,41,9,8.246619227,1,12,112.74,0,Desktop,Location 4
1699,36,7,30.27309451,6,22,214.61,0,Mobile,Location 2
1700,56,1,24.65877615,5,15,116.79,0,Desktop,Location 4
1701,43,2,26.22512281,7,16,227.77,1,Tablet,Location 5
1702,64,8,13.90375463,4,10,99.07,0,Desktop,Location 3
1703,33,6,6.525731161,3,25,184.75,0,Desktop,Location 4
1704,45,6,6.830370432,1,17,158.6,0,Desktop,Location 4
1705,39,1,25.97492931,6,12,114.04,1,Desktop,Location 5
1706,19,1,16.46502491,2,13,146.25,0,Desktop,Location 4
1707,27,2,32.54830165,8,24,200.75,0,Desktop,Location 3
1708,35,6,37.18177895,8,19,184.26,1,Desktop,Location 4
1709,29,7,17.72849666,5,15,117.64,0,Tablet,Location 5
1710,18,5,18.07907861,4,16,163.96,0,Desktop,Location 5
1711,21,9,17.47903562,5,9,79.69,0,Tablet,Location 2
1712,54,6,10.54937372,2,21,228.35,0,Desktop,Location 3
1713,38,6,23.73552864,6,21,202.17,0,Desktop,Location 1
1714,37,9,16.21139854,2,19,167,0,Mobile,Location 2
1715,65,2,5,1,5,72.88,0,Desktop,Location 1
1716,23,3,17.2523668,4,21,151.92,0,Mobile,Location 4
1717,38,9,24.60704521,6,17,170.85,0,Tablet,Location 5
1718,22,6,37.22133925,10,9,93,1,Desktop,Location 5
1719,59,7,33.53487814,7,7,68.09,0,Desktop,Location 3
1720,34,8,34.47619239,8,11,119.19,1,Desktop,Location 2
1721,34,3,29.49456509,6,12,125.08,1,,Location 4
1722,23,5,10.82358975,1,13,164.29,0,Desktop,Location 2
1723,50,7,24.98155424,4,16,80.02,0,Mobile,Location 4
1724,40,1,18.27797247,3,21,160.45,0,Tablet,Location 3
1725,21,4,29.03063494,6,7,61.38,0,Desktop,Location 2
1726,26,4,23.94449895,7,13,151.79,0,Tablet,Location 3
1727,46,7,14.04934008,2,20,215.53,0,Desktop,Location 3
1728,59,4,38.34600335,9,19,186.53,1,Desktop,Location 5
1729,28,2,29.80220262,5,23,318.53,0,Desktop,Location 3
1730,56,8,42.36034254,10,17,186.85,0,Desktop,Location 3
1731,46,4,16.97629334,3,23,266,0,Mobile,Location 2
1732,49,4,28.35755728,6,10,118.74,1,Tablet,Location 1
1733,62,4,39.6810456,9,20,169.1,1,Desktop,Location 1
1734,29,2,23.4752692,7,13,122.41,0,Desktop,Location 5
1735,52,2,29.81909209,7,14,122.28,1,Mobile,Location 5
1736,45,1,23.77099871,5,12,123.23,0,Mobile,Location 4
1737,25,7,31.14189545,5,20,183.27,1,Desktop,Location 5
1738,57,9,26.36958362,6,22,176.64,0,Mobile,Location 2
1739,56,9,11.04341645,2,15,159.58,0,Mobile,Location 5
1740,23,2,28.42410222,7,20,159.23,1,Mobile,Location 1
1741,27,9,30.27042874,7,9,77.9,1,Desktop,Location 3
1742,42,5,9.289826794,3,6,43.03,0,Tablet,Location 2
1743,30,4,20.53839756,4,13,144.48,0,Desktop,Location 5
1744,58,5,29.81827431,5,22,236.61,0,Desktop,Location 1
1745,51,9,5,1,11,132.06,0,Mobile,Location 5
1746,32,4,31.23475901,7,7,84.47,0,Desktop,Location 2
1747,63,1,30.16711556,7,21,129.06,0,Tablet,Location 5
1748,33,8,31.39648423,8,10,85.37,1,Desktop,Location 1
1749,22,2,36.1603459,9,21,252.21,0,Desktop,Location 3
1750,40,1,28.21612248,6,18,203.3,1,Mobile,Location 4
1751,20,9,31.75090841,8,21,231.86,0,Desktop,Location 4
1752,25,2,26.9533314,6,11,112.42,1,Mobile,Location 3
1753,63,6,41.73929614,9,12,126.5,0,Desktop,Location 1
1754,26,4,23.09275631,6,17,130.51,0,Mobile,Location 3
1755,23,1,19.26884539,5,25,252.33,0,Desktop,Location 5
1756,57,4,22.81608836,5,21,166.22,0,Mobile,Location 5
1757,33,6,17.04179436,3,11,141.5,0,Mobile,Location 3
1758,33,6,36.10965822,8,25,345.23,0,Mobile,Location 5
1759,59,2,8.395191037,2,7,84.18,0,Mobile,Location 5
1760,43,4,21.14765201,4,17,130.92,0,Mobile,Location 1
1761,40,6,35.30448873,9,25,241.26,0,Desktop,Location 1
1762,43,2,18.22492298,6,23,311.32,0,Desktop,Location 5
1763,43,1,20.0282909,6,6,62.6,0,Desktop,Location 3
1764,37,4,26.40542498,6,10,65.46,1,Mobile,Location 2
1765,47,5,15.27350514,3,8,71.34,0,Desktop,Location 2
1766,27,6,29.27986377,7,18,231.56,1,Mobile,Location 5
1767,29,7,45,12,14,141.58,0,Desktop,Location 4
1768,53,6,17.77940563,5,23,266.82,0,Mobile,Location 3
1769,44,4,30.07800515,7,16,167.95,1,Desktop,Location 4
1770,57,2,11.79705059,4,21,221.41,0,Desktop,Location 3
1771,36,3,26.10806925,5,25,339.91,0,Mobile,Location 1
1772,26,5,15.83451228,4,16,144.03,0,Desktop,Location 2
1773,19,1,13.10646998,4,25,189.17,0,Mobile,Location 4
1774,53,2,23.2837806,4,8,57.86,0,Desktop,Location 1
1775,64,6,25.02038599,6,17,179.88,1,Mobile,Location 2
1776,28,3,19.03069826,5,25,277.48,0,Desktop,Location 2
1777,28,2,10.62435149,1,7,64.05,0,Mobile,Location 5
1778,42,9,30.29823832,7,17,212.05,1,Mobile,Location 1
1779,49,4,36.58340472,10,22,194.92,0,Tablet,Location 2
1780,61,4,32.64181932,6,11,108.42,1,Tablet,Location 2
1781,45,8,25.48282643,6,8,56.21,1,Desktop,Location 1
1782,31,5,35.17784874,6,5,39.02,0,Mobile,Location 2
1783,32,6,5,1,16,209.67,0,Desktop,Location 5
1784,23,7,38.80825992,10,20,225.9,1,Desktop,Location 4
1785,41,3,20.29189898,6,23,172.14,0,Desktop,Location 4
1786,60,8,25.39894617,4,10,103.5,1,Mobile,Location 1
1787,57,3,43.39129459,10,22,198.5,0,Desktop,Location 5
1788,55,7,35.42576132,7,9,118.54,1,Desktop,Location 3
1789,56,3,38.93311534,9,17,204.57,1,Tablet,Location 1
1790,29,1,21.57438957,6,6,53.31,0,Mobile,Location 4
1791,61,5,15.21813675,3,23,212.31,0,Desktop,Location 1
1792,42,8,25.95666522,5,19,275.87,1,Tablet,Location 3
1793,35,2,24.03703565,5,11,121.17,0,Desktop,Location 3
1794,39,7,23.28640963,4,7,72.36,0,Mobile,Location 5
1795,48,4,22.70849666,5,7,74.39,0,Desktop,Location 3
1796,36,7,6.161975439,1,20,201.76,0,Mobile,Location 1
1797,43,1,10.29826528,2,6,78.37,0,Desktop,Location 2
1798,47,2,21.36309767,7,17,152.34,0,Mobile,Location 3
1799,55,6,18.99619506,5,17,204.29,0,Desktop,Location 2
1800,58,8,26.50198062,4,18,163.51,1,Desktop,Location 5
1801,60,5,10.94872068,4,7,75.96,0,Tablet,Location 2
1802,49,2,15.4335376,7,22,163.61,0,Desktop,Location 3
1803,57,9,23.95335539,7,25,231.37,0,Mobile,Location 5
1804,29,3,24.01139841,3,8,89.23,0,Desktop,Location 5
1805,32,5,28.99534493,6,20,179.81,1,Desktop,Location 1
1806,50,2,10.4884502,2,9,96.41,0,Mobile,Location 5
1807,19,9,22.40394898,5,18,137.95,0,Mobile,Location 3
1808,19,1,20.89451957,6,16,179.43,0,Mobile,Location 3
1809,54,4,18.43297841,4,18,183.27,0,Desktop,Location 3
1810,43,3,22.55838514,6,13,145.82,0,Mobile,Location 1
1811,30,3,19.17650138,4,16,152.41,0,Desktop,Location 3
1812,26,2,33.67774022,7,13,124.13,1,Mobile,Location 3
1813,30,5,26.8326538,7,15,146.22,1,Mobile,Location 3
1814,42,8,24.66251701,4,25,299.05,0,Desktop,Location 3
1815,37,8,20.91872178,4,7,40.89,0,Tablet,Location 1
1816,21,7,32.44634772,9,23,275.89,0,Tablet,Location 2
1817,28,7,39.5492977,8,20,215.64,1,Desktop,Location 2
1818,25,4,37.69965122,9,15,139.41,1,Desktop,Location 1
1819,46,9,11.94988047,3,11,108.26,0,Mobile,Location 3
1820,32,1,22.30559276,5,15,133.11,0,Tablet,Location 3
1821,26,5,35.13684232,9,19,92.67,1,Desktop,Location 5
1822,64,5,26.3391884,6,20,213.57,1,Mobile,Location 2
1823,53,1,24.01503669,6,7,52.79,0,Mobile,Location 5
1824,53,5,26.20999764,6,25,166.98,0,Desktop,Location 4
1825,35,3,19.73504066,5,19,89.55,0,,Location 5
1826,41,3,17.63352621,5,20,157.62,0,Desktop,Location 1
1827,30,4,17.68667832,3,9,90.51,0,Desktop,Location 5
1828,63,9,21.1203993,4,16,210.35,0,Desktop,Location 3
1829,25,7,30.44258558,8,22,171.98,0,Tablet,Location 1
1830,65,3,39.98262988,10,22,186.46,0,Desktop,Location 4
1831,64,8,18.07968879,5,10,102.55,0,Mobile,Location 4
1832,57,2,28.08323901,8,18,158.71,1,Mobile,Location 3
1833,48,6,15.4452473,4,24,296.41,0,Desktop,Location 3
1834,37,5,14.80596693,4,23,240.21,0,Mobile,Location 1
1835,60,9,24.66763912,6,6,69.22,0,Mobile,Location 4
1836,63,9,14.55716835,4,5,56.43,0,Mobile,Location 5
1837,19,4,26.45008297,8,15,123.1,1,Desktop,Location 4
1838,61,7,6.599760697,1,18,212.59,0,Desktop,Location 4
1839,36,6,26.47676817,5,6,77.18,0,Tablet,Location 2
1840,32,4,21.85764852,3,16,159.95,0,Mobile,Location 5
1841,43,7,27.81592941,6,16,213.48,1,Desktop,Location 5
1842,55,4,35.97300032,9,18,216.96,1,Desktop,Location 5
1843,26,2,27.97931096,5,8,77.56,1,Desktop,Location 4
1844,52,9,14.58687416,3,16,103.75,0,Tablet,Location 5
1845,44,3,17.18625852,4,11,118,0,Desktop,Location 5
1846,29,4,27.59939761,6,24,196.31,0,Mobile,Location 3
1847,62,6,22.89680721,4,22,213.48,0,Tablet,Location 3
1848,29,8,20.9581638,6,19,166.89,0,Desktop,Location 1
1849,58,3,10.11011915,3,20,197.11,0,Mobile,Location 2
1850,54,4,45,11,5,55.58,0,Desktop,Location 5
1851,30,4,39.12103239,9,10,91.03,1,Desktop,Location 1
1852,35,6,22.34041208,4,17,232.76,0,Mobile,Location 2
1853,49,8,15.36005644,3,18,179.64,0,,Location 1
1854,28,1,40.63666131,11,20,238.38,0,Desktop,Location 3
1855,28,2,30.16016168,6,7,63.97,0,Mobile,Location 1
1856,29,8,20.87782358,5,16,137.5,0,Tablet,Location 2
1857,47,9,19.25801744,4,20,191.4,0,Tablet,Location 4
1858,52,7,31.33347198,7,21,220.61,0,Mobile,Location 5
1859,28,4,38.76062936,9,16,195.28,1,Desktop,Location 1
1860,30,7,31.37862888,7,20,201.4,1,Desktop,Location 5
1861,57,2,30.05855732,7,13,128.02,1,Desktop,Location 5
1862,28,1,24.34184894,6,5,47.89,0,Mobile,Location 5
1863,20,4,16.65935582,3,7,83.91,0,Mobile,Location 4
1864,65,1,25.30922072,6,22,243.67,0,Desktop,Location 2
1865,29,5,5,1,23,161.55,0,Mobile,Location 3
1866,64,4,39.22253845,10,18,198.05,1,Desktop,Location 5
1867,59,4,36.28752754,9,9,48.37,1,Desktop,Location 3
1868,45,7,22.4002906,5,22,186.4,0,Tablet,Location 2
1869,21,2,16.57118988,5,20,162.23,0,Mobile,Location 5
1870,34,7,22.87507191,5,19,176.09,0,Desktop,Location 1
1871,18,2,22.39859184,4,10,112.69,0,Tablet,Location 3
1872,31,7,10.5525616,1,25,243.13,0,Desktop,Location 5
1873,56,1,32.73430556,8,5,44.37,0,Mobile,Location 5
1874,22,7,34.7932724,8,10,91.56,1,Desktop,Location 2
1875,21,5,20.66954907,5,24,254.7,0,Mobile,Location 5
1876,37,9,28.24972268,7,9,83.64,1,Desktop,Location 5
1877,35,6,32.48845716,9,6,41.61,0,Desktop,Location 5
1878,34,4,28.7164145,8,25,267.36,0,Mobile,Location 3
1879,25,5,22.01361558,6,6,51.67,0,Tablet,Location 3
1880,42,5,28.33352832,6,19,161.89,1,Desktop,Location 2
1881,29,5,13.53525751,4,18,215.32,0,Mobile,Location 5
1882,40,6,16.82250732,4,16,113.96,0,Desktop,Location 3
1883,45,8,22.48927916,5,23,239.3,0,Tablet,Location 1
1884,20,9,38.50889179,9,10,87.45,1,Desktop,Location 1
1885,26,6,20.04122424,4,8,64.35,0,Desktop,Location 4
1886,26,4,25.10236795,7,14,185.7,1,Mobile,Location 1
1887,43,3,27.67465415,7,14,133.75,1,Mobile,Location 5
1888,56,2,27.76701611,5,19,193.46,1,Mobile,Location 3
1889,51,1,31.02492321,9,10,137.14,1,Desktop,Location 1
1890,42,8,42.6754128,9,11,72.85,0,Mobile,Location 1
1891,39,2,8.994239578,1,7,72.7,0,Desktop,Location 5
1892,22,5,30.87345358,7,13,56.89,1,Tablet,Location 3
1893,49,5,31.19940033,7,19,184.05,1,Desktop,Location 5
1894,29,1,31.8537166,8,5,49.07,0,Desktop,Location 2
1895,55,8,24.4149702,6,11,86.98,0,Desktop,Location 4
1896,25,3,8.21429957,2,21,279.4,0,Desktop,Location 2
1897,40,6,30.48811298,6,22,210.74,0,Desktop,Location 4
1898,60,7,34.47233282,7,14,170.65,1,Desktop,Location 3
1899,49,5,5,1,7,54.54,0,Tablet,Location 3
1900,27,4,41.40616985,9,15,158.76,0,Mobile,Location 2
1901,36,2,30.92207362,7,25,286.59,0,Desktop,Location 4
1902,41,1,19.40271727,5,17,164.76,0,Tablet,Location 5
1903,37,3,43.99556456,10,7,75.52,0,Desktop,Location 4
1904,43,7,21.58627133,5,24,235.16,0,Desktop,Location 1
1905,23,8,24.05696909,5,7,72.55,0,Mobile,Location 5
1906,43,1,20.11677324,4,6,55.61,0,Tablet,Location 4
1907,63,2,26.44450784,6,7,71.17,0,Desktop,Location 3
1908,65,9,25.75930239,6,18,193.17,1,Mobile,Location 5
1909,42,8,17.77299661,3,24,267.75,0,Desktop,Location 4
1910,62,9,16.52751747,5,10,70.69,0,Desktop,Location 2
